order_id,customer_id,product_id,order_date,quantity,payment_method
O02990,C0971,P040,2023-12-22,4,Card
O02991,C0648,P079,2024-01-27,1,Cash
O02992,C0213,P011,2023-01-15,2,Cash
O02993,C0205,P012,2023-12-30,3,Online
O02994,C0515,P069,2024-02-22,5,Online
O02995,C0123,P001,2023-07-18,5,Card
O02996,C0972,P076,2023-02-25,5,Cash
O02997,C1013,P072,2023-09-04,2,Card
O02998,C0163,P023,2024-03-23,5,Online
O02999,C0734,P057,2024-03-27,1,Cash
O03000,C0277,P053,2023-08-17,3,Card
O03001,C0871,P010,2023-11-23,2,Online
O03002,C0338,P007,2023-02-26,2,Online
O03003,C0469,P062,2023-05-09,3,Card
O03004,C0709,P076,2023-08-09,4,Online
O03005,C0945,P071,2023-01-25,3,Online
O03006,C0755,P034,2023-03-28,5,Card
O03007,C0262,P016,2023-06-08,5,Online
O03008,C0477,P065,2024-01-20,3,Cash
O03009,C0550,P007,2023-07-05,1,Online
O03010,C0880,P033,2024-04-28,3,Online
O03011,C0585,P060,2023-07-08,3,Online
O03012,C0404,P010,2023-03-16,1,Card
O03013,C0397,P020,2024-04-28,4,Cash
O03014,C1101,P079,2024-01-30,4,Online
O03015,C0174,P058,2024-04-26,4,Cash
O03016,C0423,P032,2024-01-27,3,Online
O03017,C0341,P063,2023-11-25,2,Card
O03018,C1137,P069,2023-04-09,4,Online
O03019,C0150,P061,2023-03-28,3,Online
O03020,C1112,P008,2023-01-07,1,Online
O03021,C0793,P032,2024-02-06,1,Cash
O03022,C0399,P005,2023-06-18,4,Online
O03023,C0471,P042,2024-02-10,5,Online
O03024,C0297,P035,2024-02-29,5,Card
O03025,C0471,P040,2023-06-19,1,Card
O03026,C0213,P066,2024-03-15,1,Online
O03027,C0812,P057,2024-03-22,4,Online
O03028,C1054,P009,2023-05-27,4,Cash
O03029,C0572,P033,2023-03-30,3,Online
O03030,C0737,P034,2024-05-04,3,Cash
O03031,C1089,P027,2023-01-28,5,Cash
O03032,C0136,P061,2023-12-19,5,Online
O03033,C0923,P071,2023-04-22,1,Card
O03034,C0657,P031,2023-11-25,5,Card
O03035,C1100,P059,2023-03-17,5,Online
O03036,C0524,P069,2023-12-05,4,Online
O03037,C1187,P055,2023-10-18,5,Online
O03038,C0318,P077,2023-09-21,1,Cash
O03039,C0986,P075,2023-06-11,2,Cash
O03040,C0562,P058,2023-02-23,2,Cash
O03041,C0477,P005,2023-07-12,1,Online
O03042,C1107,P049,2023-11-03,3,Card
O03043,C0271,P027,2023-05-18,5,Online
O03044,C0921,P021,2023-04-26,5,Card
O03045,C1164,P014,2023-05-02,2,Card
O03046,C1126,P064,2023-11-27,1,Cash
O03047,C0322,P073,2024-04-16,2,Card
O03048,C1055,P007,2023-09-22,5,Online
O03049,C0435,P022,2024-04-18,2,Card
O03050,C0240,P002,2023-01-23,2,Card
O03051,C0005,P003,2023-03-31,1,Online
O03052,C0791,P060,2023-09-25,4,Cash
O03053,C0093,P004,2023-02-28,5,Online
O03054,C1144,P062,2023-11-02,4,Card
O03055,C1122,P011,2023-01-06,3,Card
O03056,C0786,P012,2023-07-10,3,Card
O03057,C0482,P071,2024-04-14,3,Cash
O03058,C0500,P011,2023-11-29,5,Online
O03059,C0098,P062,2024-01-22,3,Cash
O03060,C1128,P018,2024-02-05,2,Cash
O03061,C0837,P076,2023-06-08,3,Online
O03062,C0201,P005,2024-02-09,1,Card
O03063,C0035,P059,2024-01-11,4,Card
O03064,C0758,P036,2023-01-02,3,Online
O03065,C0777,P057,2023-10-29,1,Cash
O03066,C0095,P056,2023-01-11,4,Online
O03067,C0865,P035,2023-07-19,1,Card
O03068,C0805,P048,2023-01-07,3,Card
O03069,C0185,P029,2023-12-29,3,Card
O03070,C0916,P070,2024-02-18,3,Card
O03071,C0551,P080,2023-07-24,4,Card
O03072,C0031,P048,2023-09-25,5,Card
O03073,C0860,P071,2023-08-09,2,Cash
O03074,C0289,P049,2023-10-11,5,Online
O03075,C1157,P080,2023-10-18,4,Card
O03076,C0941,P002,2023-07-18,5,Card
O03077,C0888,P072,2023-10-04,5,Online
O03078,C1159,P016,2024-04-04,4,Online
O03079,C0994,P079,2023-12-16,1,Cash
O03080,C0760,P076,2023-01-16,4,Card
O03081,C0929,P010,2023-07-05,5,Cash
O03082,C0773,P003,2024-04-04,5,Card
O03083,C0046,P012,2023-03-06,2,Cash
O03084,C0735,P059,2024-03-27,5,Online
O03085,C0383,P049,2023-10-14,1,Cash
O03086,C0162,P071,2024-05-15,1,Online
O03087,C0286,P010,2023-07-08,4,Cash
O03088,C1046,P041,2023-06-21,1,Cash
O03089,C0936,P038,2023-09-07,1,Online
O03090,C0283,P063,2024-01-18,3,Cash
O03091,C0379,P010,2023-11-05,1,Online
O03092,C1130,P019,2023-12-11,3,Card
O03093,C0825,P018,2023-11-08,4,Cash
O03094,C0334,P019,2023-04-01,5,Cash
O03095,C1050,P076,2023-06-21,1,Cash
O03096,C0542,P047,2023-01-28,3,Card
O03097,C1134,P045,2023-02-23,3,Cash
O03098,C0093,P041,2023-09-06,4,Online
O03099,C0006,P074,2023-03-06,2,Card
O03100,C0752,P064,2024-03-08,1,Online
O03101,C0037,P007,2023-10-22,1,Online
O03102,C0450,P044,2023-07-24,4,Cash
O03103,C0109,P059,2024-05-01,2,Card
O03104,C0279,P036,2024-02-28,4,Card
O03105,C0334,P072,2023-09-15,5,Cash
O03106,C0574,P001,2024-03-30,1,Card
O03107,C1066,P067,2023-09-06,2,Card
O03108,C0537,P058,2023-12-19,2,Card
O03109,C0860,P010,2023-03-11,4,Online
O03110,C0765,P001,2024-04-18,4,Card
O03111,C0720,P072,2023-01-31,1,Card
O03112,C1177,P048,2023-03-01,1,Online
O03113,C0950,P014,2023-04-02,1,Cash
O03114,C0876,P011,2023-04-06,1,Online
O03115,C0466,P057,2023-07-05,1,Online
O03116,C0409,P006,2023-03-11,1,Cash
O03117,C0882,P076,2023-02-06,3,Online
O03118,C0010,P062,2023-01-08,3,Online
O03119,C0178,P065,2024-02-29,5,Cash
O03120,C0671,P038,2023-10-15,2,Online
O03121,C1163,P067,2023-03-14,4,Cash
O03122,C1138,P074,2023-10-31,2,Cash
O03123,C0270,P077,2023-06-26,3,Cash
O03124,C0968,P015,2024-05-04,4,Online
O03125,C1055,P019,2023-02-15,4,Card
O03126,C0637,P069,2024-02-17,1,Card
O03127,C0145,P005,2024-04-06,3,Cash
O03128,C0315,P046,2023-01-24,5,Online
O03129,C0826,P029,2023-11-09,2,Card
O03130,C0608,P028,2023-08-28,3,Cash
O03131,C1074,P031,2023-05-12,3,Card
O03132,C1086,P008,2023-08-04,4,Cash
O03133,C0892,P005,2023-10-07,4,Cash
O03134,C1123,P029,2023-04-10,3,Cash
O03135,C1110,P065,2024-04-21,2,Online
O03136,C0363,P041,2023-06-05,2,Cash
O03137,C0611,P052,2024-04-16,2,Online
O03138,C0678,P043,2023-01-25,1,Cash
O03139,C0910,P036,2024-02-22,1,Cash
O03140,C0920,P080,2023-07-04,3,Cash
O03141,C0746,P051,2023-02-10,2,Card
O03142,C0375,P002,2023-10-17,5,Card
O03143,C0683,P042,2023-10-04,1,Card
O03144,C0634,P004,2023-09-10,5,Card
O03145,C0479,P013,2024-03-31,1,Card
O03146,C1040,P050,2023-08-25,1,Online
O03147,C0040,P019,2023-12-18,3,Cash
O03148,C0912,P050,2023-12-27,1,Online
O03149,C0363,P022,2023-12-26,1,Cash
O03150,C0760,P030,2024-01-03,3,Cash
O03151,C0171,P023,2023-12-24,1,Card
O03152,C0277,P024,2023-12-08,4,Cash
O03153,C1159,P046,2024-02-06,1,Card
O03154,C0856,P007,2023-03-22,1,Cash
O03155,C0691,P028,2023-02-26,2,Cash
O03156,C0532,P057,2024-05-09,5,Cash
O03157,C0898,P037,2023-01-17,1,Cash
O03158,C0908,P025,2023-02-21,2,Cash
O03159,C1128,P007,2023-11-01,3,Online
O03160,C0750,P004,2024-01-16,2,Online
O03161,C0135,P007,2024-01-20,1,Cash
O03162,C0443,P039,2023-05-28,1,Card
O03163,C1186,P016,2023-12-20,1,Cash
O03164,C0259,P005,2023-06-28,2,Cash
O03165,C1038,P079,2023-01-24,3,Card
O03166,C1112,P039,2023-02-06,5,Card
O03167,C0454,P044,2024-05-04,5,Online
O03168,C0357,P070,2024-04-01,3,Cash
O03169,C0499,P048,2024-01-25,5,Cash
O03170,C0094,P047,2023-03-17,4,Card
O03171,C0122,P053,2023-01-18,4,Online
O03172,C1183,P002,2024-04-26,1,Cash
O03173,C0878,P071,2023-10-20,1,Card
O03174,C0793,P057,2023-10-07,4,Cash
O03175,C0495,P062,2023-01-23,5,Cash
O03176,C0257,P028,2023-12-22,2,Online
O03177,C0592,P040,2024-03-10,5,Online
O03178,C0768,P029,2024-05-08,1,Card
O03179,C1006,P059,2023-07-21,4,Card
O03180,C0672,P002,2023-06-21,2,Card
O03181,C0713,P002,2023-11-21,1,Cash
O03182,C0778,P041,2023-04-19,3,Card
O03183,C0802,P024,2024-04-05,3,Card
O03184,C1101,P033,2023-08-24,2,Online
O03185,C0383,P074,2023-02-01,2,Card
O03186,C0454,P040,2024-02-09,3,Card
O03187,C0032,P005,2023-02-05,5,Card
O03188,C0864,P006,2023-11-26,3,Card
O03189,C1108,P072,2023-01-03,4,Online
O03190,C0498,P002,2023-05-10,2,Card
O03191,C0787,P051,2023-02-15,4,Card
O03192,C0279,P079,2024-02-11,1,Cash
O03193,C0686,P059,2024-04-03,3,Online
O03194,C1113,P058,2023-10-12,3,Online
O03195,C0382,P012,2024-03-16,2,Online
O03196,C0868,P040,2024-01-13,2,Cash
O03197,C0473,P031,2023-01-24,4,Online
O03198,C0367,P002,2024-02-16,2,Cash
O03199,C0725,P067,2023-07-09,2,Card
O03200,C0947,P060,2023-05-11,1,Online
O03201,C0259,P001,2023-11-02,4,Card
O03202,C0706,P021,2023-02-16,2,Online
O03203,C1128,P001,2024-01-20,2,Card
O03204,C0345,P013,2023-08-09,5,Online
O03205,C0351,P009,2023-12-05,3,Online
O03206,C0255,P067,2024-02-07,5,Cash
O03207,C0009,P047,2024-01-06,5,Card
O03208,C0218,P015,2023-08-11,5,Cash
O03209,C1097,P048,2023-04-19,3,Online
O03210,C0168,P076,2023-10-09,3,Online
O03211,C0950,P061,2024-01-19,2,Online
O03212,C0193,P049,2023-12-20,5,Online
O03213,C0104,P044,2023-01-23,2,Cash
O03214,C0443,P009,2023-10-01,5,Cash
O03215,C0317,P066,2023-11-08,5,Cash
O03216,C0354,P066,2024-04-05,3,Cash
O03217,C0637,P007,2024-05-07,1,Online
O03218,C0345,P062,2023-03-12,2,Card
O03219,C0364,P071,2023-01-28,2,Online
O03220,C1100,P017,2023-05-31,2,Card
O03221,C0319,P008,2023-12-06,3,Card
O03222,C0571,P063,2023-05-23,3,Online
O03223,C0270,P068,2023-04-19,1,Card
O03224,C0738,P074,2023-08-04,5,Online
O03225,C0021,P017,2023-04-11,1,Card
O03226,C0426,P007,2023-01-19,3,Online
O03227,C0306,P029,2023-12-23,2,Card
O03228,C0899,P064,2024-01-03,3,Card
O03229,C0212,P032,2023-12-23,3,Online
O03230,C0085,P017,2023-04-10,5,Card
O03231,C0688,P007,2023-08-02,4,Cash
O03232,C0404,P001,2023-07-22,1,Cash
O03233,C0473,P057,2024-01-02,4,Cash
O03234,C0815,P075,2023-07-02,1,Online
O03235,C0460,P017,2023-10-03,1,Online
O03236,C0332,P077,2023-01-12,1,Cash
O03237,C0152,P061,2023-12-16,3,Cash
O03238,C0084,P021,2024-03-18,5,Online
O03239,C1088,P028,2024-05-04,1,Card
O03240,C0508,P070,2023-05-15,3,Card
O03241,C0793,P051,2023-11-14,2,Card
O03242,C0167,P026,2023-10-18,1,Cash
O03243,C0029,P065,2023-09-07,1,Cash
O03244,C1142,P048,2023-07-27,4,Cash
O03245,C0084,P050,2023-08-24,2,Online
O03246,C0314,P011,2023-07-21,5,Online
O03247,C0807,P047,2024-02-16,3,Card
O03248,C1191,P037,2023-06-05,3,Cash
O03249,C0075,P057,2023-12-02,4,Cash
O03250,C0628,P078,2023-04-11,2,Online
O03251,C1163,P054,2023-04-26,3,Card
O03252,C0772,P022,2023-06-04,4,Card
O03253,C0346,P050,2023-03-08,2,Cash
O03254,C0241,P012,2024-03-27,3,Card
O03255,C0444,P053,2023-05-11,2,Online
O03256,C1137,P042,2023-06-25,3,Online
O03257,C0208,P066,2023-03-19,5,Online
O03258,C0081,P069,2024-03-29,4,Online
O03259,C0201,P080,2024-05-01,4,Card
O03260,C0492,P040,2023-11-24,1,Online
O03261,C1170,P049,2023-11-04,3,Card
O03262,C1147,P044,2023-04-13,2,Card
O03263,C0577,P059,2024-01-04,2,Cash
O03264,C0118,P047,2023-12-08,5,Card
O03265,C0503,P034,2023-04-26,2,Card
O03266,C0494,P010,2024-02-19,1,Online
O03267,C0750,P068,2024-03-03,4,Cash
O03268,C0766,P035,2023-01-15,3,Cash
O03269,C0800,P073,2024-02-03,3,Cash
O03270,C0929,P052,2023-06-19,5,Online
O03271,C0550,P043,2024-04-03,2,Cash
O03272,C0492,P056,2024-05-10,3,Online
O03273,C0555,P051,2023-08-30,4,Online
O03274,C1030,P049,2023-11-01,1,Cash
O03275,C0575,P017,2023-04-17,1,Card
O03276,C0585,P048,2023-06-25,1,Online
O03277,C0017,P074,2023-12-24,3,Online
O03278,C0628,P066,2024-04-14,1,Cash
O03279,C0818,P077,2023-04-05,2,Cash
O03280,C0761,P074,2024-02-07,4,Cash
O03281,C0915,P024,2023-06-04,1,Card
O03282,C0929,P036,2023-01-07,2,Card
O03283,C0244,P035,2023-07-08,2,Cash
O03284,C0586,P007,2023-03-04,3,Online
O03285,C1196,P026,2023-10-06,2,Card
O03286,C0851,P015,2024-04-26,3,Cash
O03287,C0633,P028,2024-03-29,1,Cash
O03288,C0846,P029,2023-10-18,4,Card
O03289,C0038,P004,2023-02-23,5,Online
O03290,C0250,P064,2023-12-18,5,Cash
O03291,C0343,P019,2024-04-15,1,Card
O03292,C1125,P058,2023-07-08,1,Online
O03293,C0652,P021,2023-05-24,2,Cash
O03294,C0573,P023,2024-02-22,4,Online
O03295,C0944,P034,2024-02-13,3,Online
O03296,C1021,P007,2023-11-30,1,Cash
O03297,C0336,P004,2023-04-10,5,Cash
O03298,C0700,P019,2024-02-12,2,Cash
O03299,C0928,P017,2023-08-25,5,Cash
O03300,C0664,P053,2023-07-24,2,Card
O03301,C0007,P015,2023-08-28,3,Card
O03302,C0096,P046,2023-11-27,2,Cash
O03303,C1100,P009,2024-04-22,1,Cash
O03304,C1064,P006,2023-06-16,1,Card
O03305,C0312,P062,2024-04-16,2,Online
O03306,C0135,P040,2023-03-07,2,Cash
O03307,C0400,P016,2023-08-26,4,Card
O03308,C0617,P030,2023-11-06,5,Online
O03309,C0253,P028,2024-02-10,4,Online
O03310,C0178,P064,2024-02-17,2,Card
O03311,C0250,P026,2023-04-12,4,Online
O03312,C0719,P020,2023-06-27,5,Cash
O03313,C0055,P077,2023-04-01,2,Online
O03314,C0993,P032,2024-01-07,3,Card
O03315,C0765,P079,2024-01-04,3,Online
O03316,C0437,P031,2023-12-16,2,Card
O03317,C0907,P030,2023-03-19,5,Card
O03318,C1070,P078,2024-04-02,5,Card
O03319,C0589,P047,2023-01-01,4,Online
O03320,C0455,P046,2023-12-22,2,Card
O03321,C0867,P055,2023-04-27,1,Online
O03322,C0072,P061,2023-06-29,4,Card
O03323,C0101,P071,2024-04-09,4,Card
O03324,C0384,P050,2023-09-19,5,Cash
O03325,C0248,P065,2024-02-08,2,Card
O03326,C0080,P013,2023-07-15,1,Cash
O03327,C0320,P051,2023-03-05,1,Cash
O03328,C1134,P029,2023-11-27,5,Online
O03329,C0375,P012,2023-10-14,4,Online
O03330,C0891,P034,2024-02-11,5,Cash
O03331,C0825,P062,2024-02-04,2,Cash
O03332,C0538,P017,2023-08-15,2,Card
O03333,C0444,P020,2024-05-11,2,Card
O03334,C1042,P003,2024-04-15,1,Online
O03335,C0520,P020,2023-05-30,3,Online
O03336,C1160,P020,2023-12-10,2,Card
O03337,C0725,P052,2024-01-11,1,Cash
O03338,C0692,P028,2023-04-04,3,Online
O03339,C0798,P032,2023-01-26,4,Card
O03340,C0235,P069,2023-02-04,1,Cash
O03341,C1008,P036,2023-07-23,1,Card
O03342,C0995,P041,2023-01-04,2,Online
O03343,C0625,P016,2024-05-01,5,Cash
O03344,C0028,P010,2023-03-18,2,Cash
O03345,C0822,P008,2023-03-31,5,Cash
O03346,C0818,P030,2023-12-06,5,Online
O03347,C0749,P050,2023-08-31,1,Cash
O03348,C0567,P061,2024-01-10,1,Cash
O03349,C0515,P073,2023-06-13,1,Card
O03350,C0138,P048,2024-04-24,1,Cash
O03351,C0549,P010,2024-05-15,1,Online
O03352,C0701,P043,2024-01-28,4,Cash
O03353,C1167,P012,2023-01-09,5,Online
O03354,C0434,P076,2023-07-12,3,Cash
O03355,C1018,P046,2023-10-08,2,Card
O03356,C0002,P018,2023-09-02,1,Cash
O03357,C0891,P021,2023-03-28,1,Card
O03358,C1017,P013,2023-11-15,2,Online
O03359,C0184,P020,2023-12-05,3,Card
O03360,C0414,P074,2024-04-26,2,Online
O03361,C0827,P060,2023-08-09,5,Online
O03362,C0930,P052,2023-11-28,1,Online
O03363,C1072,P061,2024-05-03,2,Card
O03364,C0874,P063,2023-03-26,4,Card
O03365,C0380,P017,2023-02-10,4,Online
O03366,C0058,P059,2023-07-19,3,Online
O03367,C1087,P069,2023-10-23,5,Cash
O03368,C1116,P054,2023-11-29,3,Card
O03369,C0426,P074,2024-03-06,3,Card
O03370,C0188,P049,2023-03-01,3,Cash
O03371,C0064,P066,2023-04-07,5,Online
O03372,C0373,P030,2023-06-21,1,Card
O03373,C0325,P016,2023-01-24,5,Card
O03374,C0049,P045,2023-06-30,4,Cash
O03375,C0580,P073,2023-05-20,4,Cash
O03376,C0015,P007,2023-09-03,1,Card
O03377,C1150,P060,2023-08-04,4,Cash
O03378,C1116,P056,2023-06-08,4,Cash
O03379,C1173,P058,2023-06-02,5,Cash
O03380,C0634,P012,2024-04-17,4,Card
O03381,C0712,P055,2023-07-17,1,Cash
O03382,C0678,P005,2024-03-15,1,Cash
O03383,C0723,P041,2023-05-06,2,Cash
O03384,C0078,P076,2023-04-12,4,Cash
O03385,C0874,P079,2023-10-17,2,Cash
O03386,C0162,P015,2023-08-14,5,Online
O03387,C0282,P073,2023-07-03,4,Card
O03388,C0422,P007,2023-06-14,3,Online
O03389,C0017,P023,2023-08-27,3,Cash
O03390,C0331,P068,2023-02-26,2,Cash
O03391,C0423,P055,2023-07-31,3,Card
O03392,C0644,P079,2023-02-10,3,Online
O03393,C1147,P073,2023-11-14,3,Online
O03394,C0715,P037,2023-07-21,4,Online
O03395,C0508,P039,2023-08-11,3,Cash
O03396,C0599,P029,2024-03-23,3,Online
O03397,C0150,P040,2023-05-12,5,Card
O03398,C1167,P078,2023-07-22,5,Card
O03399,C0497,P034,2024-01-21,3,Online
O03400,C0584,P029,2023-08-19,5,Cash
O03401,C0840,P034,2024-03-25,1,Online
O03402,C1150,P022,2024-01-24,2,Card
O03403,C0673,P065,2023-01-25,4,Card
O03404,C0977,P028,2023-11-06,5,Online
O03405,C1092,P067,2024-02-23,5,Cash
O03406,C0511,P021,2023-02-21,1,Card
O03407,C1170,P058,2024-04-02,2,Card
O03408,C0355,P015,2023-12-20,4,Card
O03409,C0670,P039,2023-09-03,5,Cash
O03410,C0588,P053,2023-04-09,3,Cash
O03411,C1200,P017,2023-08-30,2,Card
O03412,C0021,P006,2023-05-06,3,Cash
O03413,C0887,P039,2023-10-18,4,Card
O03414,C0458,P073,2023-03-17,1,Card
O03415,C0729,P014,2023-03-14,2,Card
O03416,C0946,P043,2023-04-15,4,Cash
O03417,C0803,P025,2023-09-28,3,Online
O03418,C0966,P001,2023-06-22,5,Cash
O03419,C0162,P074,2024-05-12,5,Card
O03420,C0141,P034,2024-04-28,3,Online
O03421,C0388,P034,2023-06-02,3,Cash
O03422,C0454,P011,2023-07-18,1,Card
O03423,C1111,P071,2024-04-23,3,Card
O03424,C0420,P038,2024-03-29,2,Card
O03425,C0835,P021,2024-02-29,2,Card
O03426,C0510,P025,2024-03-15,3,Cash
O03427,C0376,P034,2023-05-30,4,Card
O03428,C0221,P003,2023-12-02,3,Card
O03429,C0924,P075,2023-12-06,4,Online
O03430,C0812,P070,2024-01-15,1,Card
O03431,C0643,P019,2023-10-10,5,Cash
O03432,C1194,P007,2023-07-15,2,Online
O03433,C0998,P057,2023-02-15,3,Card
O03434,C0540,P025,2023-08-27,1,Cash
O03435,C0653,P008,2023-04-17,2,Card
O03436,C0751,P007,2023-10-02,2,Card
O03437,C1146,P079,2024-02-22,3,Cash
O03438,C0693,P024,2023-07-20,4,Cash
O03439,C0327,P026,2024-01-09,2,Card
O03440,C0314,P080,2023-09-24,2,Card
O03441,C0034,P018,2023-03-11,3,Cash
O03442,C0221,P028,2023-10-21,2,Card
O03443,C0045,P029,2023-04-28,2,Cash
O03444,C0960,P057,2023-07-29,1,Online
O03445,C0252,P055,2023-12-21,4,Cash
O03446,C0022,P057,2024-04-22,4,Card
O03447,C0980,P079,2024-02-02,5,Cash
O03448,C0646,P032,2024-01-20,1,Card
O03449,C0759,P027,2023-05-23,1,Card
O03450,C0355,P030,2024-04-27,5,Online
O03451,C0530,P063,2024-01-30,2,Card
O03452,C0444,P035,2023-01-15,2,Card
O03453,C1107,P038,2023-03-07,4,Card
O03454,C1191,P003,2024-04-29,1,Cash
O03455,C0334,P021,2024-01-03,2,Cash
O03456,C0765,P008,2023-01-27,4,Online
O03457,C0531,P070,2023-07-31,4,Online
O03458,C0209,P061,2024-02-02,4,Cash
O03459,C0534,P053,2024-02-27,1,Online
O03460,C0375,P034,2024-02-07,1,Cash
O03461,C1110,P030,2023-07-04,5,Cash
O03462,C0961,P019,2023-03-20,3,Online
O03463,C0132,P024,2024-03-22,2,Cash
O03464,C0083,P075,2023-11-03,3,Cash
O03465,C1094,P037,2023-07-21,3,Online
O03466,C0302,P032,2024-01-07,4,Card
O03467,C0385,P058,2023-11-18,5,Card
O03468,C0382,P013,2024-02-11,2,Card
O03469,C0097,P016,2023-02-14,5,Cash
O03470,C1052,P006,2024-05-09,2,Online
O03471,C1133,P054,2023-06-27,5,Card
O03472,C0152,P059,2023-12-09,1,Cash
O03473,C0074,P029,2023-05-30,5,Card
O03474,C0213,P076,2023-06-30,5,Online
O03475,C0727,P023,2023-05-09,5,Cash
O03476,C0225,P064,2024-01-12,1,Card
O03477,C0292,P064,2023-03-31,4,Online
O03478,C0512,P029,2023-05-11,5,Cash
O03479,C0335,P003,2023-04-04,3,Cash
O03480,C0296,P015,2023-03-18,4,Card
O03481,C0657,P034,2023-07-12,5,Online
O03482,C0394,P025,2023-07-15,1,Online
O03483,C0401,P026,2023-10-04,3,Cash
O03484,C0907,P003,2023-06-04,3,Online
O03485,C1063,P064,2024-03-06,5,Online
O03486,C0678,P002,2023-10-25,3,Cash
O03487,C0341,P002,2023-01-11,3,Online
O03488,C0774,P065,2023-12-16,3,Card
O03489,C0642,P025,2023-11-10,4,Cash
O03490,C0373,P051,2023-05-12,4,Online
O03491,C0429,P021,2023-12-03,5,Online
O03492,C0849,P030,2023-06-12,3,Card
O03493,C1020,P061,2023-08-20,3,Card
O03494,C0735,P073,2023-03-23,2,Card
O03495,C0165,P052,2023-08-03,3,Online
O03496,C0291,P078,2023-02-12,2,Card
O03497,C0756,P074,2023-12-01,2,Card
O03498,C0586,P015,2023-10-31,1,Cash
O03499,C0841,P028,2024-04-18,1,Card
O03500,C0651,P041,2023-10-30,5,Cash
O03501,C0893,P032,2023-04-30,4,Online
O03502,C0316,P053,2024-01-04,2,Online
O03503,C0608,P024,2024-01-06,1,Cash
O03504,C0156,P043,2023-07-13,3,Online
O03505,C0056,P071,2023-09-21,3,Card
O03506,C0420,P014,2023-04-10,2,Online
O03507,C0083,P006,2023-10-03,3,Online
O03508,C0460,P021,2023-10-01,1,Online
O03509,C0363,P020,2023-02-12,1,Card
O03510,C0157,P048,2024-02-05,3,Online
O03511,C0231,P048,2023-12-06,5,Card
O03512,C0892,P070,2024-03-21,4,Online
O03513,C0823,P039,2023-09-13,1,Card
O03514,C1194,P015,2024-01-26,5,Cash
O03515,C1140,P069,2023-05-15,1,Cash
O03516,C0626,P018,2023-06-08,1,Card
O03517,C0796,P023,2024-02-11,5,Online
O03518,C1020,P057,2024-04-13,5,Cash
O03519,C0643,P067,2023-05-06,3,Online
O03520,C0795,P052,2024-05-06,3,Cash
O03521,C0637,P016,2024-01-19,5,Cash
O03522,C0265,P028,2024-01-06,3,Online
O03523,C0229,P079,2023-04-03,2,Online
O03524,C0894,P019,2024-04-21,2,Card
O03525,C0375,P003,2023-04-09,3,Online
O03526,C0094,P037,2023-02-02,2,Online
O03527,C1090,P028,2023-05-10,1,Cash
O03528,C0995,P066,2024-01-11,5,Online
O03529,C0230,P012,2024-03-19,4,Online
O03530,C0315,P053,2023-08-17,5,Online
O03531,C0569,P074,2023-11-01,5,Card
O03532,C0330,P066,2023-11-30,2,Card
O03533,C1126,P003,2024-01-12,1,Card
O03534,C0885,P055,2024-03-24,4,Card
O03535,C0345,P001,2024-01-13,1,Card
O03536,C0403,P021,2023-06-28,5,Cash
O03537,C1115,P051,2023-04-10,2,Card
O03538,C0659,P006,2023-01-02,3,Card
O03539,C0501,P068,2023-05-19,2,Online
O03540,C0004,P046,2023-12-30,5,Online
O03541,C0856,P079,2023-03-24,2,Online
O03542,C1157,P079,2024-02-03,1,Card
O03543,C0816,P069,2023-08-19,4,Card
O03544,C0937,P056,2024-02-26,2,Card
O03545,C1139,P027,2023-04-01,5,Online
O03546,C0790,P027,2024-04-02,2,Cash
O03547,C0171,P065,2023-07-28,3,Online
O03548,C1111,P052,2023-02-28,2,Cash
O03549,C0215,P032,2023-08-21,4,Online
O03550,C0223,P001,2023-06-06,1,Card
O03551,C1036,P021,2023-03-21,2,Card
O03552,C0313,P013,2024-01-03,5,Online
O03553,C0459,P045,2024-01-10,2,Cash
O03554,C0130,P068,2024-01-13,4,Cash
O03555,C0041,P052,2023-12-29,4,Cash
O03556,C0195,P006,2023-07-17,4,Online
O03557,C0759,P075,2024-01-06,2,Card
O03558,C1103,P067,2023-11-22,1,Online
O03559,C0546,P032,2024-02-21,1,Online
O03560,C0957,P078,2023-03-07,4,Cash
O03561,C0944,P065,2023-03-01,1,Cash
O03562,C0859,P075,2024-05-11,5,Online
O03563,C1109,P039,2023-05-07,3,Online
O03564,C0365,P003,2023-09-12,2,Online
O03565,C0772,P048,2023-07-20,4,Online
O03566,C0350,P079,2023-07-16,3,Online
O03567,C0193,P018,2024-02-29,3,Cash
O03568,C0631,P079,2023-04-15,5,Online
O03569,C0333,P044,2023-10-17,3,Card
O03570,C0559,P056,2023-11-05,1,Cash
O03571,C0611,P018,2024-01-13,5,Online
O03572,C0912,P035,2023-01-12,4,Card
O03573,C0844,P055,2024-01-27,5,Cash
O03574,C0897,P074,2023-02-02,5,Cash
O03575,C0045,P072,2023-09-06,1,Online
O03576,C0937,P040,2024-02-05,4,Cash
O03577,C0721,P080,2023-10-14,5,Cash
O03578,C0565,P010,2023-07-27,5,Card
O03579,C1033,P039,2024-02-15,1,Cash
O03580,C0497,P037,2023-08-25,4,Online
O03581,C0704,P027,2024-04-28,4,Online
O03582,C1099,P069,2023-10-25,1,Cash
O03583,C1197,P069,2023-05-30,1,Cash
O03584,C0648,P002,2023-05-29,5,Card
O03585,C1055,P051,2023-12-06,1,Cash
O03586,C0351,P016,2024-05-09,1,Card
O03587,C0286,P059,2023-07-24,1,Cash
